Date,LogReturn_Baoshan Iron & Steel Stock Price History,LogReturn_Beijing Tongrentang Stock Price History,LogReturn_China Shenhua Energy SH Stock Price History,LogReturn_Huaneng Power International Stock Price History,LogReturn_SAIC Motor Corp Stock Price History
2015-03-30,0.026519348928223385,0.001144383111731262,0.03584256245428685,0.02650757611987853,0.028362196679399876
2015-03-31,-0.01947210341282024,-0.004968479550134575,-0.017263067423780587,-0.01678696494925669,-0.02190013865130913
2015-04-01,0.0042046312820318565,0.011807411980393034,0.011869575555383705,0.015597196813668113,0.038306756665244635
2015-04-02,-0.00842701616188024,0.0034020066831357276,0.014156936462746295,-0.0011911853701529473,-0.009733384221188413
2015-04-03,0.00842701616188024,0.031937359762173045,-0.005833754998870955,0.002380953505741523,0.025875164369448367
2015-04-07,0.01801850550267825,0.050946011869734686,0.030254408357802465,0.026981108831107825,-0.0053516947301455176
2015-04-08,0.005479465764625546,0.01585146905378121,-0.010461341245369571,-0.013986241974739855,0.004207311618414256
2015-04-09,0.030937235287713305,0.0145938446213143,-0.016385908790818693,-0.02495673197386772,-0.02747319237902701
2015-04-10,0.0013236269305081372,0.026925342700983457,0.019726403426638228,0.020250840936455017,0.009371407905628626
2015-04-13,0.009216655104923976,0.040178954098099684,0.015599465465101936,0.021004272770531962,-0.006237836990557355
2015-04-14,-0.010540282035432114,0.06524715468559084,-0.011320875624482252,0.08305823102294463,0.0
2015-04-15,-0.03367321510658794,-0.0639877086752838,-0.02157839659000116,-0.043437881977042014,0.006237836990557355
2015-04-16,0.02302065099038053,0.034635496662756005,0.04084138357125866,0.015418807667183732,0.07124451264167231
2015-04-17,0.06854654253510972,0.009077218151117172,0.03430475872796279,0.024825883730703158,-0.0018112665701695008
2015-04-20,0.016119381879883488,-0.036813973122716614,0.006275233501397359,0.00531633362723305,-0.01203735125590244
2015-04-21,0.023101331273398085,0.029558802241544502,0.019031333412517615,0.011597388814828857,0.03426845683481483
2015-04-22,0.011947573421117852,0.018040176557734267,0.025536986067359102,0.09492893694801063,0.0021253993123133696
2015-04-23,0.04300488344285025,-0.013499530039850605,0.0097810688351605,0.021688733234450197,-0.008528836347520219
2015-04-24,-0.04181793968332137,-0.02942290087552646,-0.0353180549025196,0.022141125877213508,-0.031173238218365817
2015-04-27,0.09282677951056995,0.01818512125936067,0.06902209800709791,0.04722481034079484,0.010985097649329756
2015-04-28,0.030869933935861127,0.017560245355653148,-0.02276117296567648,-0.031832926573210685,-0.014673777597183246
2015-04-29,-0.024404394171219312,-0.004210532536343514,-0.013909602554332157,-0.009932361562685177,0.009562411959947337
2015-04-30,-0.03608920897486767,-0.029359907013470465,-0.035864720918934,0.02331944234514438,-0.011411866898064726
2015-05-04,0.09449997113128195,-0.03056800156641737,0.012677765429284449,0.09143420595963203,0.006642090839855008
2015-05-05,-0.07574597415796003,-0.0226546905648064,-0.0613579488452376,-0.07997528815556043,-0.05363823398010581
2015-05-06,-0.05273235061517134,-0.012516632446634368,-0.03861119917561817,-0.05309389045564883,-0.015249562378031989
2015-05-07,-0.07783700071358846,-0.025853378826333984,-0.021840227478302054,-0.06589495515774368,-0.0003940886750508632
2015-05-08,0.056881635537600506,0.05234716064408662,0.018955610093442488,0.06033423647304659,-0.0007886435739985487
2015-05-11,0.02210677578103004,0.06286265025176752,0.024727841017366803,0.04097068235043011,0.021464238668299718
2015-05-12,0.021628617726777932,-0.012505882066590868,-0.0023512825316500674,0.03935794383827762,-0.006585342411839168
2015-05-13,-0.013605652055778794,-0.007703011436557716,-0.018052746801111574,-0.04652001563489261,-0.023197423131551265
2015-05-14,-0.03012974145202918,-0.010259688937614975,0.012860382055339237,-0.008119124438504599,-0.021713760223784462
2015-05-15,-0.03959725462435948,-0.029493179394770586,-0.03712163994564355,-0.04067103973092756,-0.013505423199807076
2015-05-18,-0.004907985312192054,-0.0006439150254680115,-0.02688066278048007,-0.018087118491143972,-0.01829572862785911
2015-05-19,0.0255022928109363,0.014388737452099232,0.03031287992768883,0.03955317838602168,0.035453012246437154
2015-05-20,0.008358257614200948,0.010735815144594874,0.0004893565059731486,0.0018450189735692568,0.016469542780650492
2015-05-21,0.0011883542693786886,0.03517795615527053,0.00925256174765643,0.0018416211466494303,0.007541214544135144
2015-05-22,0.05431722127157812,0.0036319652515648393,0.034773687008833765,0.029013821190715827,0.01918993682916792
2015-05-25,0.04185633005195033,0.09503549225967767,0.02952243926632203,0.03856744420673941,0.023386153004191
2015-05-26,0.018172600579645426,0.006844653689965341,0.00950018454802004,0.0,0.0015145781009651138
2015-05-27,0.003172927040577811,0.055717327466695554,0.017849648383542416,0.03879069809612812,-0.022576049701796386
2015-05-28,-0.09869499369811585,-0.05000380355767886,-0.08729286889859633,-0.09085362377775219,-0.06681148419900973
2015-05-29,-0.030771658666753687,0.039627575571588025,-0.0072657137264164895,-0.020128767430613426,-0.007475117863788405
2015-06-01,0.05722518511497077,0.08900851219952166,0.09500076702310878,0.09514212669914812,0.03923674534592436
2015-06-02,0.024664927480805954,0.01303490431239318,0.006170138570155803,0.01335579118155561,-0.004821222677452219
2015-06-03,-0.021265490779342144,0.011936946889184341,-0.023561881282025077,-0.022642476749759943,0.01161174207992266
2015-06-04,0.015713005664556245,-0.015002625507645195,0.03795689539029867,0.007604599385219402,-0.010404255517432848
2015-06-05,0.059444835352002734,0.008700819146655991,0.0,0.024117593064937104,0.014773676570401406
2015-06-08,0.017681167843226042,-0.00634177110759282,0.03406033797131425,0.03154325404061664,0.05325332233663138
2015-06-09,-0.017681167843226042,-0.027713192572475176,0.09572867740407176,-0.006389798098771049,-0.01896870227856029
2015-06-10,-0.016931621415780196,-0.004369999671117952,-0.039175069463133205,-0.026798193154724093,0.0030592758085830063
2015-06-11,0.009559286813456414,0.012572699463299308,-0.028487382745568723,-0.018272933676732883,-0.00651218543526122
2015-06-12,0.01156082240107592,0.01217925502543693,0.031252543504104224,0.06490517645949057,0.0026866260642774975
2015-06-15,0.013492680044473904,0.02229877629726218,-0.08175357207716605,0.004702203021436091,-0.02798472553744613
2015-06-16,-0.06825676545444903,-0.06596324340291071,-0.01683614125901922,-0.06126008560416363,-0.03204118707810277
2015-06-17,0.01967276559870479,0.008886753128321434,0.03297237248051488,0.08444504993522095,0.00729930248161148
2015-06-18,-0.02409755157906046,-0.02993488671504041,-0.06347197412243855,-0.05657439351741189,-0.04842659390547466
2015-06-19,-0.08680982503893242,-0.06243050568516839,-0.06441883949060889,-0.033706437881910745,-0.046883585898850555
2015-06-23,0.027431654460670973,0.0578619698203795,0.036196666004370215,0.024774181985579347,0.03536714383729134
2015-06-24,0.04710807798644723,0.028587704070731856,0.05479592493875263,0.09782814010675267,0.0072665419122301955
2015-06-25,0.007825640831390146,-0.031134827200260506,-0.06035149478335455,0.04058528011507834,-0.038199088681655446
2015-06-26,-0.09575571333809263,-0.10618263933451644,-0.08422973402775291,-0.10551835639684848,-0.0734274685548173
2015-06-29,-0.001226241723244037,-0.07598590697792185,-0.0005051780860152455,0.06788728817920164,-0.0033389012655145045
2015-06-30,0.0698922624146725,0.09480933113362511,0.05265668995815176,0.032647077836666316,0.07632379402200318
2015-07-01,-0.04325630516605994,-0.0826437309699366,-0.05518641556729076,-0.1036964239865159,-0.04666758443911556
2015-07-02,-0.09125628132295516,-0.10677223314548412,-0.058947963351176025,-0.10509662859995528,-0.019672765598704345
2015-07-03,-0.10477895123317671,-0.10263597257247392,-0.08462060714554509,-0.10565372779890936,-0.04251848162155447
2015-07-06,0.04407251978770321,0.03227269443735459,0.06782259633876109,0.02985296314968089,0.07875096325927755
2015-07-07,0.047531010286909536,-0.09892551273714867,0.09282323497615286,0.060736235187832666,0.051566979560083936
2015-07-08,-0.11067967713542637,-0.10713278018905115,-0.06693182104341133,-0.10834114379596382,-0.004342169219289094
2015-07-09,0.09598335384522927,0.09551173175502248,0.09830694361116521,0.09576236158910412,0.09380576525240247
2015-07-10,0.09371831024634769,0.09527353701653718,0.05675614503851456,0.0956389109052469,0.03350527665563563
2015-07-13,0.004889985294191934,0.09534349148506882,-0.016552102028731586,0.023549606359871245,-0.049480057263370014
2015-07-14,-0.0773025628626689,-0.014089464875301161,-0.07008625661650436,-0.08803334948532271,-0.06658032508156753
2015-07-15,-0.06814625086350246,-0.10498521071816125,-0.006485430564153294,-0.106237324131361,0.020021968093603792
2015-07-16,0.019553695626637335,0.061837879561907894,0.006982572011131172,0.02312241742085419,0.00294799118532163
2015-07-17,0.029974996220794914,0.06354596522481915,0.020172885799303764,0.03738753207162038,0.024918232790489547
2015-07-20,-0.014875189765044095,-0.0043124963169414166,-0.028658087694970025,-0.008291157583981246,-0.011551283556515912
2015-07-21,0.0,-0.0026631174194835516,-0.006537614434030559,0.0018484293617824221,0.015644617147516193
2015-07-22,0.005434795985956864,-0.008368249670516636,-0.010142074764624809,0.026425227809537155,-0.11045699556431066
2015-07-23,0.030689533261213597,0.04694773163799182,0.010646488394487452,0.007168489478612372,0.0036429912785012064
2015-07-24,-0.023937313143926886,-0.01583999499798594,-0.003030305349179141,-0.021661496781179235,-0.03186600724779032
2015-07-27,-0.10491198458953077,-0.10394954239503251,-0.10496717988448578,-0.10576611290532556,-0.10478713609091717
2015-07-28,-0.009009069942365944,0.022874478412579613,-0.04011999378942521,0.058115809796276174,0.005715785891231118
2015-07-29,0.04281096543180718,0.05766868802525993,0.032223731667199385,0.03294415571935394,0.026081764799619656
2015-07-30,-0.041303806141235855,-0.014446748822344535,-0.03808885111959759,-0.03294415571935394,-0.03545195308720395
2015-07-31,0.022338978082262262,0.016113138143131867,0.0,0.009523881511255272,0.007814574803019614
2015-08-03,0.06278809460006873,0.021414094503816372,0.02497951547571331,0.04901582139706262,0.02662727718819946
2015-08-04,0.002762432695909922,0.035855313287075585,0.02381064869371885,0.012556218775412464,0.01454753520905383
2015-08-05,-0.025140988958102017,-0.04075648303934454,-0.015241615968617506,-0.041862345360911934,-0.033420831960349506
2015-08-06,-0.02724182796322916,-0.01584714576556978,-0.005704522029641446,-0.00839948941997637,-0.0015459936086181791
2015-08-07,0.02014456609246751,0.002326741950476219,0.013072081567353067,0.0065390237670563955,0.009240312153424135
2015-08-10,0.09505114599896491,0.04448063218124032,0.08182195174740414,0.047281533630825656,0.03711559418430843
2015-08-11,0.003878479328570883,-0.01665104112782201,0.028719922652419516,-0.016114941392406212,-0.01238559305850373
2015-08-12,-0.005174655790017191,-0.0324885013106595,0.04980077567535535,-0.009066245237753456,-0.011027680677062612
2015-08-13,0.0038835000263977015,0.010287132364694251,-0.010638398205055744,0.019838342219664185,0.010529051895851183
2015-08-14,-0.01693851572804128,0.01181503734307432,-0.012228080954584719,-0.010772096981910728,-0.011033211220873529
2015-08-17,0.020806992505961297,0.02385670847164212,-0.025418761999821626,0.006297816586990024,-0.013198161123719743
2015-08-18,-0.10578960813383698,-0.07884877272054958,-0.10474373355859612,-0.08611491794259285,-0.06928490624116224
2015-08-19,0.0677522357406668,0.01844314571879435,0.0022396425935049535,0.011661939747842798,0.005461510025521754
2015-08-20,-0.04792155756018124,-0.02501415328073131,-0.041101675685551786,-0.01852807756104191,-0.02593248767171641
2015-08-21,-0.04738862224414353,-0.06338258527888518,-0.00936775000360024,-0.04530215984710262,-0.05161696183678721
2015-08-24,-0.10699583899855702,-0.10638794819452446,-0.10405417974377107,-0.10524609263578943,-0.09825742626425704
2015-08-25,-0.10517868094507876,-0.10526914556319467,-0.10521547250723451,-0.09978240788788151,-0.08677527735448765
2015-08-26,-0.05994303596703365,0.027485397675602652,0.007945148331435448,-0.007614249985245625,0.06179041427089249
2015-08-27,0.03788331790230148,0.06495510102278779,0.04225980928988271,0.05453643735288649,0.09518912175684369
2015-08-28,0.06302715655295521,0.046785021599077936,0.05501051488591635,0.05628683723688832,0.027464412790369153
2015-08-31,-0.005249355886143725,-0.013605652055778794,0.015544354437800667,0.03253231367079623,0.02155632550966713
2015-09-01,0.03787027405540977,-0.033595949428515404,0.026634421587882873,0.043203263008899206,0.005173912087965249
2015-09-02,0.05264373348542195,0.005402049288994792,0.036859209369020096,0.08604191496508173,0.026592797591786788
2015-09-07,-0.042559614418795855,-0.024754777804810058,-0.0803443213087589,-0.09666900753936813,-0.06100855927424975
2015-09-08,0.013289232118682603,0.03547211039569831,0.0,0.014846508116994617,0.011799546931154925
2015-09-09,0.017989037836073418,0.030684684317919153,0.016850690351855935,0.0021030501967786996,0.007013471179858399
2015-09-10,-0.02461157859656682,-0.02170503214278341,0.002567395505245429,-0.012685159527315637,-0.0005825808495676377
2015-09-11,-0.006666691358189203,-0.02384981465458713,-0.016807118316381153,-0.01933465170745574,-0.001166180890182833
2015-09-14,0.011637704080209588,-0.005843088410659281,0.030811166400397827,-0.025262189084973574,0.026483988874472786
2015-09-15,-0.06486915430308926,-0.05683837050827378,-0.0380077954324376,-0.03049361056264077,-0.006841531816716984
2015-09-16,0.05657035148839418,0.06351340572232589,0.04430901350916683,0.06224230887722104,0.0480270966009293
2015-09-17,-0.028742468865653903,-0.032110912655520796,-0.04234115455992615,-0.03397587072740471,-0.04917191641686269
2015-09-18,0.0,-0.004302932628808875,-0.0026246734227712842,0.0,-0.008628181223337972
2015-09-21,0.005132603226520205,0.014555051471830449,0.008505121599666321,0.013289232118682826,0.0005775339461711049
2015-09-22,0.010186845306993098,0.011409377938158105,0.01230187090629542,0.005485477276671258,0.0034582167029566513
2015-09-23,-0.03787027405540977,-0.0012612993053267019,-0.04138521616285429,-0.03563851544735863,-0.04893401801417374
2015-09-24,0.003502630551201813,0.01129482829490458,0.007350517559341352,0.005652926302787797,0.003016593539425738
2015-09-25,-0.028370697129215472,-0.032554132352806686,-0.008021433384575172,-0.027430291226151038,-0.017624278729575504
2015-09-28,0.007168489478612594,-0.010367263481606326,-0.004034975212178882,0.008078520565200975,0.015815414805549377
2015-09-29,-0.023487981307213746,-0.031762705388152845,-0.03079271683995799,-0.006920442844573493,-0.0269129393013543
2015-09-30,0.021700670733117988,0.007591016581049104,0.006234866058294042,0.0011567381278236866,0.04069799427209597
2015-10-08,0.03169279335300046,0.06208890405694101,0.03927383541417706,0.03409421134297608,0.056132755757346775
2015-11-06,0.032398400557250184,0.1218624034496214,0.05866973985517365,0.08458758536767963,0.0954636442648149
2015-11-09,0.011676529661835744,0.0194252030668709,0.01306394940342459,0.014271394105332735,0.06581647658306311
2015-11-10,-0.003322262191977954,-0.015362408928083049,0.004932192489318865,-0.014271394105332735,-0.00962471337420956
2015-11-11,0.006633523495633842,-0.004062794138787851,-0.003696861881326452,-0.002055499182096021,-0.018053674047935342
2015-11-12,-0.021721823146835684,0.006639640769898758,-0.016179568876269368,-0.010341353794732555,-0.019389123435840983
2015-11-13,-0.022204157311010553,-0.03593200922606332,-0.02284363291946656,0.0,0.009492951628108592
2015-11-16,0.005167970158442614,0.0034240094323298997,0.006397974479659396,-0.014659948410684631,0.004960327630969097
2015-11-17,0.010256500167189042,0.002655036644052533,0.0,0.003159560290368457,-0.006453236592001588
2015-11-18,-0.0017021280705302733,0.007547205635383136,-0.005115100666770456,-0.012698583337127367,-0.014042357123038585
2015-11-19,0.006791197578001729,0.04950598381345461,0.0070265380120386745,0.006369448285479695,0.005037794029957077
2015-11-20,-0.0033898337545117396,-0.01477770630059938,-0.003826535281367782,-0.0021186448602850128,0.0030105391528709724
2015-11-23,-0.010238997301094122,-0.016844045256434903,-0.011568252401187085,-0.011733467947866227,-0.0030105391528709724
2015-11-24,-0.0051590828100274155,-0.01002049579620623,-0.007787190551769019,-0.007539077173166042,-0.0035237891987423
2015-11-25,0.001722653311446054,0.007061913756461369,0.005198192341863361,0.004315001301413268,0.004528309624747706
2015-11-26,-0.001722653311446054,-0.015301660749400536,0.010316016694615904,-0.004315001301413268,-0.005537391445992856
2015-11-27,-0.05129329438755059,-0.039506575745594574,-0.05606479630849481,-0.051008839827248575,-0.043855363883583465
2015-11-30,-0.005459522204898759,0.039506575745594574,-0.002717392976499866,0.014681234894832418,0.008926286625285496
2015-12-01,0.007272759329079559,0.058077301215605726,0.00407332538763594,0.0033575856948462324,0.02222888115450994
2015-12-02,0.030332387849235865,0.01932936652066397,0.029374608679904046,0.03405051637132406,0.05374427600669085
2015-12-03,-0.003521130398578931,0.007973694526317576,0.005249355886143725,-0.0010804971337541325,0.02440896487892452
2015-12-04,-0.02500130220541741,-0.025884621092847837,-0.011850039917495447,-0.021858793812499222,-0.024893578409126427
2015-12-07,-0.003623192369420325,0.09492353203562098,-0.007311431706372495,-0.007764875397726634,0.0009689923238815901
2015-12-08,-0.020165669594594204,0.07688942328893011,-0.02294297665142997,-0.01684486769823934,-0.027991024583513546
2015-12-09,0.003696861881326008,0.0014909798497861892,0.004087199150269782,0.0011318620336830953,0.04384530814462284
2015-12-10,-0.007407441277861748,-0.0017894427679845393,-0.003404838154840828,-0.005672164952466474,-0.016823275884990885
2015-12-11,0.007407441277861748,0.030283072570880254,0.0,-0.014899989122741708,-0.010231514346640491
2015-12-14,0.016468807713268196,0.02460078295547108,0.020925501973031668,0.03182086661107908,0.016513245561168066
2015-12-15,-0.009115833408009477,-0.024311221638839697,-0.012773282911481498,-0.011248712535870897,-0.008222537257989604
2015-12-16,-0.005509655810969516,-0.024917015300070844,0.008086297431357803,-0.012521506798040871,-0.007801112210167549
2015-12-17,0.037944931564123374,0.09533716343875209,0.013333530869465537,0.012521506798040871,0.009741918253629578
2015-12-18,-0.019696249975724056,-0.001890615012850816,-0.006644542718668767,0.0033879196719359683,0.0024207225570682667
2015-12-21,0.02146772962410637,0.09459720235583768,0.022413594836899975,0.036528687733506704,0.0439891208785661
2015-12-22,0.021016535361658484,0.010276576860156705,0.0,-0.0065430985889358695,-0.0032444987905519973
2015-12-23,-0.015720847786948378,0.00412972772033271,-0.005228770082799095,-0.0032876741941918475,0.016574965094212413
2015-12-24,0.0,-0.06951248698318446,-0.01319280348456342,-0.018837122086444058,-0.005494519317640556
2015-12-25,-0.005295687574710106,0.0018174742118328702,0.0033145539129004753,0.005577259298106263,0.002751033371889644
2015-12-28,-0.02146772962410637,0.025103777299255725,-0.019379156416706955,-0.023636440836503958,-0.029270382300112807
2015-12-29,0.017921626617355635,0.008815067785043595,0.01340502646804742,0.0034110323010629884,0.0075153007544650485
2015-12-30,-0.0071301549845912415,0.020598817421249915,0.002659576035759059,0.0,-0.0014048234574493002
2015-12-31,-0.001790510773788112,0.09013839140193047,-0.0059940239402105355,-0.009122070096577062,-0.004697049499869266
2016-01-04,-0.06286727806026882,-0.10398971352404729,-0.059873401047414454,-0.05897935516253261,-0.07679156397276987
2016-01-05,0.03561763561289322,-0.09284746136165545,0.01618044445595812,-0.0012158056208897428,0.013633132132724324
2016-01-06,0.09480779345866663,0.004907316282065199,0.09448512343156157,0.021661496781179235,0.012459667791053786
2016-01-07,-0.10591901888373734,-0.10484694375402581,-0.10500784416766074,-0.07667536765896754,-0.06814415511943483
2016-01-08,0.097508540375141,0.0015089787079394235,0.09735962332940362,0.02538207327141695,0.03439630377963532
2016-01-11,-0.032620918169266044,-0.06735712578194786,-0.0819639378514303,-0.04747523958812261,-0.024372479412236636
2016-01-12,-0.04096743848822304,0.05826890812397556,-0.01539568547797332,-0.011897033911846489,-0.003154576748515492
2016-01-13,0.03747093142949365,-0.04290368905991926,-0.010634626989611817,-0.010695289116747553,0.013078920413366113
2016-01-14,0.05783924837483112,0.0477610149427794,0.013451530260724986,0.00402415029972536,0.030204497294143984
2016-01-15,-0.025105921131076236,-0.03482095747001557,-0.0394457736392364,-0.043782642438809694,-0.006577306787761916
2016-01-18,-0.010221554071538241,0.002192639876107627,-0.015481326519276362,0.0,-0.010204170174241689
2016-01-19,0.03201621389895859,0.03353644539962097,0.021316499895998486,0.033015378254194205,0.026317308317373556
2016-01-20,-0.06155789299943337,-0.03447555957100423,-0.01983171862841937,-0.004067802219325678,-0.040780370344927874
2016-01-21,-0.04879016416943194,-0.08766643304882527,-0.012691473077140802,-0.028947576034868527,-0.024224459964067968
2016-01-22,0.016529301951210496,0.0037536300684490875,0.03252319170556017,0.009742596198818454,0.008492620045653876
2016-01-25,0.02340340838416033,0.04593153436413511,0.013723581219797332,0.0027662534928902804,-0.0005286809533662229
2016-01-26,-0.09709112417531962,-0.0976551522181266,-0.06750801419562391,-0.05391376465983111,-0.047099368035888656
2016-01-27,0.07003807670360973,0.03904135704124112,0.01523258699011043,-0.011730339785489763,-0.008349617113849739
2016-01-28,-0.058342036940418396,-0.03438935366154716,0.0015105743053669407,-0.014859114403749984,0.0
2016-01-29,0.01156082240107592,0.03783288323509337,0.011257154524634494,0.026589454189239747,0.04053128709286913
2016-02-01,-0.057158413839948574,-0.02049038523250557,-0.026466573188163256,-0.01913229808115746,-0.0021493828801442127
2016-02-02,0.0040485885260002075,0.023922097591418723,0.010670832960520737,0.014749529926062266,0.013889112160667239
2016-02-03,-0.022472855852058604,-0.021119012364302137,-0.015279136046714825,-0.007347571630394567,-0.024705875277790224
2016-02-04,0.014359221077888895,0.013208395015794405,0.011481182373956234,0.011730339785489763,0.010816763117122985
2016-02-05,0.0040650462481695016,0.057695408981539575,-0.003048782849358833,-0.008784829555732898,-0.010816763117122985
2016-02-15,-0.018424267326058397,0.03144307795381085,-0.0030581063588206447,-0.01630873804192401,0.00704419060180328
2016-02-16,0.030521189034887097,0.010681848346860257,0.022711044260214752,0.03090753746307673,0.017661684675986944
2016-02-17,0.013930573535946733,-0.021798367461412393,0.007457156108082064,0.005780362915499326,0.004235051327211359
2016-02-18,0.005911347263057198,-0.01967488074516277,0.002226346003082469,0.00287769982761521,-0.009554212804811613
2016-02-19,-0.011857846450783471,0.013266656316394343,-0.008187615519581914,-0.0014378147696274546,-0.006420567802922772
